"","czone","IND","variable","HH","forecast","czonename"
"1389","37500","48","2034",29512.8085809646,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1390","37400","48","2034",61387.4351050813,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1391","37300","48","2034",3566.65741496871,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1392","37200","48","2034",13953.5361814783,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1393","37100","48","2034",16158.9956620676,"Ind Age Forecast","Bakersfield, CA Metro "
"1394","37000","48","2034",19772.3963140551,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1395","36700","48","2034",1210.75649452184,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1396","36600","48","2034",3422.9375916778,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1397","38300","51","2034",342559.002146097,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1398","38200","51","2034",6315.95052723133,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1399","38100","51","2034",1427.7953113048,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1400","38000","51","2034",39441.2706965329,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1401","37800","51","2034",101843.807356981,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1402","37700","51","2034",4935.8949972464,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1403","37500","51","2034",76207.6059367449,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1404","37400","51","2034",35704.1012845881,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1405","37300","51","2034",1483.29773451398,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1406","37200","51","2034",4555.25622972535,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1407","37100","51","2034",4030.10848905334,"Ind Age Forecast","Bakersfield, CA Metro "
"1408","37000","51","2034",4236.04638925411,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1409","36700","51","2034",710.089201877934,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1410","36600","51","2034",1327.93417060571,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1411","38300","52","2034",405963.796354187,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1412","38200","52","2034",12163.139816329,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1413","38100","52","2034",3100.11265167877,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1414","38000","52","2034",64371.6048040728,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1415","37800","52","2034",160035.101552759,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1416","37700","52","2034",12520.2168695574,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1417","37500","52","2034",36079.5328665512,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1418","37400","52","2034",75443.9714459593,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1419","37300","52","2034",3925.30659385739,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1420","37200","52","2034",11623.6613177024,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1421","37100","52","2034",7778.42424493963,"Ind Age Forecast","Bakersfield, CA Metro "
"1422","37000","52","2034",11235.0616210491,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1423","36700","52","2034",2040.73535071456,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1424","36600","52","2034",4401.90433203049,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1425","38300","53","2034",229442.412045778,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1426","38200","53","2034",9150.22557239349,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1427","38100","53","2034",1428.66666666667,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1428","38000","53","2034",44476.9320727264,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1429","37800","53","2034",70217.0082094308,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1430","37700","53","2034",6040.22900055194,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1431","37500","53","2034",28551.1727729393,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1432","37400","53","2034",38176.8324510788,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1433","37300","53","2034",2399.75006922172,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1434","37200","53","2034",5296.46026468837,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1435","37100","53","2034",5476.06605215697,"Ind Age Forecast","Bakersfield, CA Metro "
"1436","37000","53","2034",5941.92976799263,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1437","36700","53","2034",1127.44905795511,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1438","36600","53","2034",2043.22363737786,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1439","38300","54","2034",1187321.80830728,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1440","38200","54","2034",41589.0884170607,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1441","38100","54","2034",2932.26293470841,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1442","38000","54","2034",251109.144674008,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1443","37800","54","2034",536713.406218615,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1444","37700","54","2034",34006.507243885,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1445","37500","54","2034",244064.015911701,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1446","37400","54","2034",169238.551067149,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1447","37300","54","2034",12522.4589768744,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1448","37200","54","2034",25793.8028499745,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1449","37100","54","2034",28594.872108496,"Ind Age Forecast","Bakersfield, CA Metro "
"1450","37000","54","2034",33168.7009325581,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1451","36700","54","2034",6262.48464260236,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1452","36600","54","2034",8904.50920092212,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1453","38300","55","2034",30310.9400346498,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1454","38200","55","2034",562,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1455","38000","55","2034",9559.4379746543,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1456","37800","55","2034",21719.0994263495,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1457","37700","55","2034",538,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1458","37500","55","2034",6520.04315904495,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1459","37400","55","2034",5744.92580091533,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1460","37300","55","2034",450,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1461","37200","55","2034",1499,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1462","37000","55","2034",1026.33333333333,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1463","38300","61","2034",855240.628511646,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1464","38200","61","2034",43852.422771736,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1465","38100","61","2034",7856.36381427313,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1466","38000","61","2034",166176.549436498,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1467","37800","61","2034",254862.702815584,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1468","37700","61","2034",19312.5610751949,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1469","37500","61","2034",110527.82486052,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1470","37400","61","2034",136972.896210007,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1471","37300","61","2034",10193.3826186137,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1472","37200","61","2034",45605.4458470704,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1473","37100","61","2034",30746.7140643344,"Ind Age Forecast","Bakersfield, CA Metro "
"1474","37000","61","2034",34583.0033181401,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1475","36700","61","2034",7915.73346690069,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1476","36600","61","2034",7929.4635282692,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1477","38300","62","2034",1330612.8898959,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1478","38200","62","2034",55643.9820125942,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1479","38100","62","2034",11740.0484338779,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1480","38000","62","2034",225657.293091948,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1481","37800","62","2034",451505.796393516,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1482","37700","62","2034",47461.9127675596,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1483","37500","62","2034",162612.441362418,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1484","37400","62","2034",224577.229300874,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1485","37300","62","2034",28269.3386691266,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1486","37200","62","2034",62990.1274520225,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1487","37100","62","2034",45293.05656358,"Ind Age Forecast","Bakersfield, CA Metro "
"1488","37000","62","2034",50500.9519754046,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1489","36700","62","2034",9778.4492468388,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1490","36600","62","2034",18000.6513931783,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1491","38300","71","2034",307146.762827327,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1492","38200","71","2034",10098.1796682958,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1493","38100","71","2034",834.787516922485,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1494","38000","71","2034",56874.1000681029,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1495","37800","71","2034",74397.1591403847,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1496","37700","71","2034",7699.14366424664,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1497","37500","71","2034",26459.5774795507,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1498","37400","71","2034",38563.1146088623,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1499","37300","71","2034",3665.19513078806,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1500","37200","71","2034",8509.35928066182,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1501","37100","71","2034",5630.18028220511,"Ind Age Forecast","Bakersfield, CA Metro "
"1502","37000","71","2034",5424.05714238119,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1503","36700","71","2034",2612.31108675193,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1504","36600","71","2034",3852.20283087351,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1505","38300","72","2034",789385.419006055,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1506","38200","72","2034",40472.1529627037,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1507","38100","72","2034",8010.30532921806,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1508","38000","72","2034",156710.485276104,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1509","37800","72","2034",256540.481472343,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1510","37700","72","2034",28781.8860654715,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1511","37500","72","2034",96851.2129875617,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1512","37400","72","2034",117763.081084633,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1513","37300","72","2034",10732.2995115857,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1514","37200","72","2034",35099.4619575554,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1515","37100","72","2034",32800.0141716828,"Ind Age Forecast","Bakersfield, CA Metro "
"1516","37000","72","2034",30570.2056572336,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1517","36700","72","2034",7565.76511883636,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1518","36600","72","2034",6906.67405859226,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1519","38300","81","2034",515081.007347164,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1520","38200","81","2034",18271.3844898093,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1521","38100","81","2034",4870.05457702739,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1522","38000","81","2034",75549.054761925,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1523","37800","81","2034",144099.222781739,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1524","37700","81","2034",15574.5802475061,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1525","37500","81","2034",50673.505825721,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1526","37400","81","2034",70518.0591004251,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1527","37300","81","2034",4529.20323922282,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1528","37200","81","2034",9322.40457588918,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1529","37100","81","2034",15589.0799843248,"Ind Age Forecast","Bakersfield, CA Metro "
"1530","37000","81","2034",15066.1688747783,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1531","36700","81","2034",3541.12581868308,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1532","36600","81","2034",4542.75489992245,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1533","38300","92","2034",392621.860765889,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1534","38200","92","2034",25786.7152634582,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1535","38100","92","2034",11489.1165757607,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1536","38000","92","2034",101886.121889088,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1537","37800","92","2034",140508.631288882,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1538","37700","92","2034",14801.7649735402,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1539","37500","92","2034",35692.3564656683,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1540","37400","92","2034",146261.369209142,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1541","37300","92","2034",11443.8854188922,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1542","37200","92","2034",35061.5163878728,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1543","37100","92","2034",30316.6823210289,"Ind Age Forecast","Bakersfield, CA Metro "
"1544","37000","92","2034",18011.9576476759,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1545","36700","92","2034",4584.91893279069,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1546","36600","92","2034",7964.11835838769,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
"1547","38300","99","2034",NA,"Ind Age Forecast","Los Angeles-Long Beach-Glendale, CA Metro Division"
"1548","38200","99","2034",NA,"Ind Age Forecast","Santa Barbara, San Luis Obispo-Paso Robles, CA Metro "
"1549","38100","99","2034",NA,"Ind Age Forecast","Yuma, AZ Metro El Centro Metro"
"1550","38000","99","2034",NA,"Ind Age Forecast","San Diego-Carlsbad-San Marcos, CA Metro "
"1551","37800","99","2034",NA,"Ind Age Forecast","San Francisco-San Mateo-Redwood City, CA Metro Division"
"1552","37700","99","2034",NA,"Ind Age Forecast","Santa Rosa-Petaluma, CA Metro "
"1553","37500","99","2034",NA,"Ind Age Forecast","San Jose-Sunnyvale-Santa Clara, CA Metro "
"1554","37400","99","2034",NA,"Ind Age Forecast","Sacramento--Arden-Arcade--Roseville, CA Metro "
"1555","37300","99","2034",NA,"Ind Age Forecast","Yuba City-Marysville, CA PLUS "
"1556","37200","99","2034",NA,"Ind Age Forecast","Fresno, CA Metro PLUS"
"1557","37100","99","2034",NA,"Ind Age Forecast","Bakersfield, CA Metro "
"1558","37000","99","2034",NA,"Ind Age Forecast","Merced, Modesto Metro PLUS"
"1559","36700","99","2034",NA,"Ind Age Forecast","Eureka-Arcata-Fortuna, CA Micro "
"1560","36600","99","2034",NA,"Ind Age Forecast","Redding, CA Metro Eureka-Arcata-Fortuna, CA Micro "
