code,XHPIN1_CA001,XHPIN1_CA003,XHPIN1_CA005,XHPIN1_CA007,XHPIN1_CA009,XHPIN1_CA011,XHPIN1_CA013,XHPIN1_CA015,XHPIN1_CA017,XHPIN1_CA019,XHPIN1_CA021,XHPIN1_CA023,XHPIN1_CA025,XHPIN1_CA027,XHPIN1_CA029,XHPIN1_CA031,XHPIN1_CA033,XHPIN1_CA035,XHPIN1_CA037,XHPIN1_CA039,XHPIN1_CA041,XHPIN1_CA043,XHPIN1_CA045,XHPIN1_CA047,XHPIN1_CA049,XHPIN1_CA051,XHPIN1_CA053,XHPIN1_CA055,XHPIN1_CA057,XHPIN1_CA059,XHPIN1_CA061,XHPIN1_CA063,XHPIN1_CA065,XHPIN1_CA067,XHPIN1_CA069,XHPIN1_CA071,XHPIN1_CA073,XHPIN1_CA075,XHPIN1_CA077,XHPIN1_CA079,XHPIN1_CA081,XHPIN1_CA083,XHPIN1_CA085,XHPIN1_CA087,XHPIN1_CA089,XHPIN1_CA091,XHPIN1_CA093,XHPIN1_CA095,XHPIN1_CA097,XHPIN1_CA099,XHPIN1_CA101,XHPIN1_CA103,XHPIN1_CA105,XHPIN1_CA107,XHPIN1_CA109,XHPIN1_CA111,XHPIN1_CA113,XHPIN1_CA115,XHPIN2_CA001,XHPIN2_CA003,XHPIN2_CA005,XHPIN2_CA007,XHPIN2_CA009,XHPIN2_CA011,XHPIN2_CA013,XHPIN2_CA015,XHPIN2_CA017,XHPIN2_CA019,XHPIN2_CA021,XHPIN2_CA023,XHPIN2_CA025,XHPIN2_CA027,XHPIN2_CA029,XHPIN2_CA031,XHPIN2_CA033,XHPIN2_CA035,XHPIN2_CA037,XHPIN2_CA039,XHPIN2_CA041,XHPIN2_CA043,XHPIN2_CA045,XHPIN2_CA047,XHPIN2_CA049,XHPIN2_CA051,XHPIN2_CA053,XHPIN2_CA055,XHPIN2_CA057,XHPIN2_CA059,XHPIN2_CA061,XHPIN2_CA063,XHPIN2_CA065,XHPIN2_CA067,XHPIN2_CA069,XHPIN2_CA071,XHPIN2_CA073,XHPIN2_CA075,XHPIN2_CA077,XHPIN2_CA079,XHPIN2_CA081,XHPIN2_CA083,XHPIN2_CA085,XHPIN2_CA087,XHPIN2_CA089,XHPIN2_CA091,XHPIN2_CA093,XHPIN2_CA095,XHPIN2_CA097,XHPIN2_CA099,XHPIN2_CA101,XHPIN2_CA103,XHPIN2_CA105,XHPIN2_CA107,XHPIN2_CA109,XHPIN2_CA111,XHPIN2_CA113,XHPIN2_CA115,XHPIN3_CA001,XHPIN3_CA003,XHPIN3_CA005,XHPIN3_CA007,XHPIN3_CA009,XHPIN3_CA011,XHPIN3_CA013,XHPIN3_CA015,XHPIN3_CA017,XHPIN3_CA019,XHPIN3_CA021,XHPIN3_CA023,XHPIN3_CA025,XHPIN3_CA027,XHPIN3_CA029,XHPIN3_CA031,XHPIN3_CA033,XHPIN3_CA035,XHPIN3_CA037,XHPIN3_CA039,XHPIN3_CA041,XHPIN3_CA043,XHPIN3_CA045,XHPIN3_CA047,XHPIN3_CA049,XHPIN3_CA051,XHPIN3_CA053,XHPIN3_CA055,XHPIN3_CA057,XHPIN3_CA059,XHPIN3_CA061,XHPIN3_CA063,XHPIN3_CA065,XHPIN3_CA067,XHPIN3_CA069,XHPIN3_CA071,XHPIN3_CA073,XHPIN3_CA075,XHPIN3_CA077,XHPIN3_CA079,XHPIN3_CA081,XHPIN3_CA083,XHPIN3_CA085,XHPIN3_CA087,XHPIN3_CA089,XHPIN3_CA091,XHPIN3_CA093,XHPIN3_CA095,XHPIN3_CA097,XHPIN3_CA099,XHPIN3_CA101,XHPIN3_CA103,XHPIN3_CA105,XHPIN3_CA107,XHPIN3_CA109,XHPIN3_CA111,XHPIN3_CA113,XHPIN3_CA115,XHPIN5_CA001,XHPIN5_CA003,XHPIN5_CA005,XHPIN5_CA007,XHPIN5_CA009,XHPIN5_CA011,XHPIN5_CA013,XHPIN5_CA015,XHPIN5_CA017,XHPIN5_CA019,XHPIN5_CA021,XHPIN5_CA023,XHPIN5_CA025,XHPIN5_CA027,XHPIN5_CA029,XHPIN5_CA031,XHPIN5_CA033,XHPIN5_CA035,XHPIN5_CA037,XHPIN5_CA039,XHPIN5_CA041,XHPIN5_CA043,XHPIN5_CA045,XHPIN5_CA047,XHPIN5_CA049,XHPIN5_CA051,XHPIN5_CA053,XHPIN5_CA055,XHPIN5_CA057,XHPIN5_CA059,XHPIN5_CA061,XHPIN5_CA063,XHPIN5_CA065,XHPIN5_CA067,XHPIN5_CA069,XHPIN5_CA071,XHPIN5_CA073,XHPIN5_CA075,XHPIN5_CA077,XHPIN5_CA079,XHPIN5_CA081,XHPIN5_CA083,XHPIN5_CA085,XHPIN5_CA087,XHPIN5_CA089,XHPIN5_CA091,XHPIN5_CA093,XHPIN5_CA095,XHPIN5_CA097,XHPIN5_CA099,XHPIN5_CA101,XHPIN5_CA103,XHPIN5_CA105,XHPIN5_CA107,XHPIN5_CA109,XHPIN5_CA111,XHPIN5_CA113,XHPIN5_CA115,XHPIN4_CA001,XHPIN4_CA003,XHPIN4_CA005,XHPIN4_CA007,XHPIN4_CA009,XHPIN4_CA011,XHPIN4_CA013,XHPIN4_CA015,XHPIN4_CA017,XHPIN4_CA019,XHPIN4_CA021,XHPIN4_CA023,XHPIN4_CA025,XHPIN4_CA027,XHPIN4_CA029,XHPIN4_CA031,XHPIN4_CA033,XHPIN4_CA035,XHPIN4_CA037,XHPIN4_CA039,XHPIN4_CA041,XHPIN4_CA043,XHPIN4_CA045,XHPIN4_CA047,XHPIN4_CA049,XHPIN4_CA051,XHPIN4_CA053,XHPIN4_CA055,XHPIN4_CA057,XHPIN4_CA059,XHPIN4_CA061,XHPIN4_CA063,XHPIN4_CA065,XHPIN4_CA067,XHPIN4_CA069,XHPIN4_CA071,XHPIN4_CA073,XHPIN4_CA075,XHPIN4_CA077,XHPIN4_CA079,XHPIN4_CA081,XHPIN4_CA083,XHPIN4_CA085,XHPIN4_CA087,XHPIN4_CA089,XHPIN4_CA091,XHPIN4_CA093,XHPIN4_CA095,XHPIN4_CA097,XHPIN4_CA099,XHPIN4_CA101,XHPIN4_CA103,XHPIN4_CA105,XHPIN4_CA107,XHPIN4_CA109,XHPIN4_CA111,XHPIN4_CA113,XHPIN4_CA115
4/30/2002,264,4,25,87,47,3,670,10,198,296,1,24,58,1,389,76,23,12,811,90,23,9,26,135,1,14,108,65,46,665,551,25,1731,1010,13,751,810,16,583,103,53,83,234,21,115,3,23,215,123,269,52,32,5,192,25,142,139,32,6,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,6,0,0,10,0,0,0,8,2,0,26,16,2,0,4,2,6,8,0,0,0,0,0,2,0,2,0,0,0,2,0,0,6,0,0,0,0,0,8,0,0,0,0,3,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,12,24,0,0,0,3,0,0,77,9,0,15,0,0,24,0,0,0,0,3,6,4,0,0,0,0,0,3,0,0,128,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,10,0,0,523,0,0,40,10,0,72,629,140,15,0,0,235,152,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,12,0,0,4,0,0,14,0,0,0,0,3,0,0,5,0,0,0,55,0,0,0,0,0,0,0,6,0,12,34,0,0,0,11,2,0,103,25,2,15,4,2,30,8,0,0,0,3,6,6,0,2,0,0,0,5,0,0
5/31/2002,223,5,31,127,40,9,502,8,160,257,3,42,70,2,435,59,24,10,774,63,34,6,37,151,2,12,64,38,72,756,603,33,1933,953,1,867,942,17,509,180,64,79,166,44,107,2,18,158,148,223,79,32,2,166,25,239,98,41,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,51,0,0,0,2,0,0,0,0,0,2,6,0,0,124,0,0,0,26,8,0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,12,105,0,0,33,0,0,0,7,12,0,0,0,12,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,9,0,0,0,0,0,0,276,186,0,242,0,0,0,209,43,0,19,0,207,147,0,0,0,0,0,6,0,0,0,0,0,0,49,0,0,0,0,0,3,0,0,0,2,2,10,0,4,0,0,0,0,0,0,99,0,0,0,2,0,0,0,0,0,14,111,0,0,157,0,0,0,33,20,0,0,0,12,0,0,0,0,0,2,0,26,0,2,0,4,2,0,3,0
6/30/2002,217,4,25,105,49,0,381,5,164,270,4,32,67,2,385,71,18,9,684,79,23,7,37,123,6,11,114,47,73,433,589,28,1930,915,8,970,806,11,505,156,67,86,210,29,106,1,27,137,88,295,45,36,8,130,28,260,87,24,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,46,0,0,0,0,0,0,0,2,0,2,12,4,0,8,4,0,6,20,8,0,8,4,2,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,66,0,0,0,0,0,65,0,0,0,0,0,0,85,18,3,3,0,0,62,0,0,0,3,0,8,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,539,0,0,0,0,0,0,0,6,0,32,473,352,0,12,0,0,0,324,140,0,10,0,0,535,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,57,0,0,0,0,66,0,0,2,0,2,77,4,0,8,4,0,6,105,26,3,11,4,2,72,0,0,0,3,0,8,4,0,0,0,6,0,0,0,0
7/31/2002,166,2,32,124,62,2,375,7,140,404,7,45,100,1,390,68,43,12,827,85,28,7,38,139,0,11,135,79,83,570,467,37,1985,922,5,1042,1011,6,595,130,74,81,138,40,106,1,19,122,98,447,65,35,4,119,27,184,92,51,0,0,0,2,0,0,0,2,4,2,0,4,2,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,18,2,0,2,2,0,0,18,12,0,0,0,4,2,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,12,9,0,0,34,0,0,0,8,9,0,0,0,0,4,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,18,36,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,200,0,59,0,0,296,257,0,166,38,42,80,0,31,0,126,0,0,0,0,0,86,0,0,0,0,0,0,140,0,0,0,0,0,2,0,0,3,2,4,2,0,4,2,0,0,0,0,0,64,32,0,0,0,0,0,0,0,0,12,27,2,0,36,2,0,0,26,21,0,0,0,4,6,0,0,0,0,0,16,12,2,0,0,0,0,0,0,0
8/31/2002,230,3,37,102,53,4,579,8,189,325,7,36,94,0,407,59,44,16,715,69,39,6,32,134,1,7,74,58,96,449,476,21,1835,730,43,1059,737,6,525,124,70,47,186,56,122,6,13,157,215,179,46,31,2,151,30,163,84,33,2,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,2,30,2,2,2,4,0,0,6,10,0,0,6,0,8,0,2,0,0,2,8,12,0,0,0,0,0,0,2,2,7,0,0,20,0,0,0,0,4,0,0,4,0,0,0,0,0,0,28,0,0,0,0,4,0,0,4,3,4,64,0,0,54,0,0,0,3,9,3,4,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,8,0,0,0,0,0,0,294,120,0,195,59,0,0,978,124,0,0,0,5,25,335,0,0,0,0,0,12,0,0,0,0,0,6,0,0,9,0,0,28,0,0,0,0,4,0,0,4,0,0,2,0,0,0,46,0,0,0,0,4,0,0,4,3,6,94,2,2,56,4,0,0,9,19,3,4,6,0,28,0,2,0,0,2,8,28,0,0,0,0,0,4,2,2
9/30/2002,190,4,25,115,56,6,507,6,183,320,7,35,61,1,328,22,37,13,620,95,18,13,37,210,5,10,127,73,56,468,371,22,1398,894,6,635,739,3,406,151,48,109,105,57,93,0,24,280,125,181,45,30,8,195,30,177,67,27,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,38,0,0,0,8,0,0,0,3,0,8,8,0,0,2,2,0,0,8,18,6,2,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,12,0,0,3,0,0,0,0,0,4,0,0,11,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,19,40,0,4,49,3,0,0,4,140,0,0,4,3,6,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,91,0,0,0,0,0,24,0,0,155,0,0,0,0,62,81,0,0,1027,0,25,0,0,0,0,6,0,78,0,354,125,0,244,372,0,120,406,293,0,36,16,0,312,49,0,0,0,11,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,6,4,0,0,13,0,0,0,0,0,67,0,4,0,8,0,0,0,3,0,27,48,0,4,51,5,0,0,12,158,6,2,6,3,8,0,4,0,0,0,0,8,0,0,0,0,0,8,0,0
10/31/2002,220,3,34,111,46,5,381,5,187,433,29,46,66,0,451,44,34,15,976,82,33,12,41,168,1,7,120,35,75,521,479,26,2171,1082,10,1031,990,5,638,164,62,130,195,52,123,0,11,136,112,230,95,21,2,179,35,245,124,42,4,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,32,0,2,0,2,0,0,0,4,0,0,34,0,0,6,0,0,0,4,2,0,6,6,0,4,2,0,0,2,0,12,6,0,0,0,0,2,0,0,4,21,0,0,0,0,0,3,0,0,6,0,8,4,0,16,0,0,0,77,9,6,0,0,0,0,0,0,0,12,37,0,0,19,0,0,0,51,6,0,0,4,44,3,0,0,0,0,0,12,12,0,0,0,3,3,12,0,0,180,0,0,0,0,0,12,0,6,0,0,56,0,0,180,0,0,0,2424,0,65,0,64,0,0,0,113,0,24,845,615,0,405,316,0,224,149,9,308,8,0,32,34,49,84,0,0,0,0,47,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,2,6,0,8,6,0,16,0,0,0,109,9,8,0,2,0,0,0,4,0,12,71,0,0,25,0,0,0,55,8,0,6,10,44,7,2,0,0,2,0,24,18,0,0,0,3,5,12,0,4
11/30/2002,103,0,20,68,30,4,251,13,105,337,2,30,22,1,405,41,22,12,533,76,51,7,17,86,5,5,87,39,50,680,454,16,1805,846,2,572,696,3,434,84,70,75,156,33,75,2,12,103,87,201,74,22,2,120,17,172,61,28,2,0,0,0,0,0,2,0,0,6,0,0,2,0,0,0,2,0,56,4,6,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,10,12,0,2,0,4,0,2,0,0,0,4,4,14,0,0,0,8,2,4,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,0,0,0,0,0,53,0,0,15,0,0,0,19,6,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,110,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,804,0,25,0,30,0,0,0,0,164,0,552,64,0,27,693,0,0,707,0,42,0,282,58,42,71,0,0,0,205,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,2,0,0,6,0,0,2,0,4,0,2,0,63,7,6,0,0,0,0,0,0,0,0,53,0,0,29,4,0,0,29,18,4,2,0,28,0,2,0,0,0,4,4,14,0,0,0,11,2,4,4,0
12/31/2002,146,0,20,61,28,1,501,0,74,340,3,30,73,0,402,45,18,7,531,50,8,10,14,244,2,1,52,20,53,431,302,4,1571,862,2,576,560,2,577,79,23,130,196,33,45,1,9,141,35,156,14,12,2,169,27,172,72,22,2,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,36,2,8,0,0,0,0,0,0,24,0,12,0,2,0,2,0,0,18,4,0,0,2,18,0,0,0,0,0,0,0,6,0,0,0,8,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,33,8,9,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,72,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,300,0,0,0,0,0,132,0,0,0,0,0,6,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,42,843,0,0,10,144,0,0,300,0,0,10,300,9,143,0,0,0,0,312,0,0,0,0,0,0,0,0,53,0,5,0,0,0,0,0,0,0,4,2,0,0,3,4,2,0,7,0,69,10,17,0,0,0,0,0,0,24,0,61,0,2,0,2,0,0,90,7,0,0,2,18,15,0,0,0,0,0,0,6,0,0,0,8,0,0,101,0
1/31/2003,153,0,18,84,36,1,381,18,136,304,11,14,10,2,398,77,29,5,881,92,49,10,18,142,2,1,88,16,30,423,395,4,2504,993,2,1041,916,1,588,170,63,86,177,58,91,0,12,77,89,246,22,24,2,115,29,217,134,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,36,0,4,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,14,2,2,0,0,4,4,0,0,0,0,2,0,8,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,37,0,0,34,0,0,0,74,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,432,0,0,24,0,0,0,0,0,0,0,0,828,0,25,0,0,0,0,0,0,0,0,147,0,0,70,0,0,95,163,93,0,56,6,30,137,7,0,0,0,0,0,0,0,0,0,78,0,48,0,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,8,0,2,0,49,0,4,0,0,0,0,0,0,0,0,51,0,0,36,0,0,0,88,5,2,0,0,4,4,3,0,0,0,2,3,8,0,0,0,2,0,0,0,0
2/28/2003,74,0,24,136,50,1,335,1,128,379,4,21,126,1,356,44,17,9,512,63,36,6,31,172,1,1,66,37,48,315,361,12,2283,804,5,824,774,8,421,144,47,52,150,80,89,0,10,126,47,256,22,32,2,164,25,196,115,34,6,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,60,0,0,0,0,0,0,16,0,0,0,22,0,0,0,8,0,24,14,2,8,8,2,0,4,0,4,0,0,0,6,2,2,0,0,0,0,0,2,0,14,0,0,11,4,0,6,0,0,33,0,0,0,0,4,0,0,0,102,0,0,0,0,0,0,11,0,0,0,45,0,0,52,0,0,23,209,4,0,0,0,0,12,0,7,0,3,0,24,0,0,0,0,6,0,0,0,0,294,0,0,5,6,0,25,0,0,73,0,0,22,0,0,0,0,0,1507,81,0,0,0,0,0,0,23,0,0,1232,0,0,349,132,0,246,1218,6,0,0,10,18,1103,221,19,0,0,0,135,0,0,0,0,81,0,370,0,0,20,0,0,11,4,0,6,0,2,37,0,2,0,0,4,0,0,0,162,0,0,0,0,0,0,27,0,0,0,67,0,0,52,8,0,47,223,6,8,8,2,0,16,0,11,0,3,0,30,2,2,0,0,6,0,0,2,0
3/31/2003,103,3,20,151,59,14,366,7,158,366,3,36,90,1,418,103,27,11,823,76,35,13,47,173,2,12,86,34,25,617,363,19,1829,1040,6,797,1027,6,470,219,70,100,175,59,75,1,22,167,99,328,44,22,6,145,27,225,52,19,0,0,0,2,0,0,0,0,0,2,0,0,0,0,60,0,0,0,62,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,20,70,6,0,2,2,0,2,0,0,0,0,2,16,2,0,4,0,8,0,0,0,0,3,0,0,3,0,0,3,0,0,144,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,28,0,0,69,0,0,0,7,6,0,22,4,0,16,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,216,0,0,6,0,0,6,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,197,0,0,385,63,0,128,1322,98,80,0,153,6,531,0,14,0,0,200,0,0,0,0,0,6,0,0,132,0,3,0,0,5,0,0,3,0,0,146,0,0,0,0,60,0,0,0,77,0,0,0,0,0,0,0,0,0,2,28,0,0,75,0,0,20,77,12,0,24,6,0,18,0,0,0,0,2,40,2,0,4,0,8,0,0,0,0
4/30/2003,185,1,23,138,53,12,375,11,149,383,2,33,67,1,455,67,47,14,904,90,50,6,33,288,0,9,76,56,43,509,402,11,2461,635,17,1018,602,5,581,236,116,89,173,41,95,1,23,135,82,335,51,34,4,173,26,281,144,30,5,0,0,2,0,2,0,0,2,0,0,8,4,0,2,0,0,0,78,0,4,0,0,0,0,0,0,0,0,20,0,0,90,6,0,22,2,14,4,6,4,10,22,2,10,0,0,0,0,4,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,6,0,7,0,0,4,6,0,0,59,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,103,0,0,29,0,9,12,0,0,0,0,0,4,4,0,0,0,20,0,0,0,0,158,0,0,0,0,0,75,0,0,0,0,0,0,0,34,0,0,0,752,0,22,0,0,0,0,67,80,0,81,74,0,0,585,166,0,249,820,165,0,12,0,0,308,13,0,0,0,0,0,0,0,0,0,86,0,198,5,0,11,0,0,2,0,2,0,0,2,6,0,15,4,0,6,6,0,0,137,0,4,0,0,0,0,0,0,0,4,45,0,0,90,6,0,22,105,14,4,35,4,19,34,2,10,0,0,0,4,8,0,2,0,20,0,0,2,0
5/31/2003,79,2,30,143,51,10,314,10,175,355,7,27,77,2,492,87,51,13,1064,109,60,13,48,198,1,7,94,41,72,410,416,27,3192,833,5,807,1043,7,473,211,80,89,125,40,88,3,28,147,130,315,36,30,6,152,42,199,92,32,6,0,0,0,0,0,4,0,8,2,0,0,0,0,0,0,2,0,50,2,0,0,0,0,0,0,0,2,4,8,2,0,8,10,0,0,4,10,2,0,2,4,2,0,6,0,4,2,4,6,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,3,0,0,0,26,3,3,0,0,0,0,0,0,0,0,47,0,3,193,0,0,3,54,13,0,0,0,3,20,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,490,0,0,60,0,0,104,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,137,5,0,111,0,0,1281,0,0,0,186,0,0,0,39,0,870,37,0,0,0,0,145,10,0,0,0,0,0,173,241,0,6,0,0,12,0,0,4,0,8,2,0,0,4,0,3,0,2,0,76,5,3,0,0,0,0,0,0,2,4,55,2,3,201,10,0,3,58,23,2,0,2,7,22,3,10,0,4,2,4,13,0,2,0,0,0,0,0,0
6/30/2003,242,6,28,133,91,18,441,13,163,367,4,33,56,3,492,169,40,21,889,129,25,14,31,175,7,17,120,56,77,547,390,43,1962,954,5,1040,684,8,836,228,67,119,308,47,114,3,25,127,111,298,79,29,8,129,34,222,93,42,2,0,2,0,0,0,2,0,0,4,0,4,0,0,2,0,0,0,72,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,58,10,6,0,0,0,0,4,2,0,0,4,2,24,12,0,0,0,8,0,2,0,0,16,0,0,0,0,0,28,0,0,36,0,0,3,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,8,7,0,0,7,0,0,0,98,10,0,4,0,0,15,3,16,0,3,20,16,42,0,3,0,4,0,3,0,0,185,0,0,0,0,0,20,0,0,139,0,0,0,0,0,0,0,0,827,0,0,0,0,0,0,43,16,24,0,53,0,0,66,827,0,124,297,30,0,78,0,0,471,7,84,0,0,43,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,30,0,0,40,0,4,3,0,2,0,0,0,112,0,0,0,0,0,0,0,0,7,8,15,0,0,7,0,0,58,108,16,0,4,0,0,19,5,16,0,7,22,40,54,0,3,0,12,0,5,0,0
7/31/2003,202,6,32,157,68,21,556,12,185,447,4,37,113,2,458,60,41,18,981,93,60,17,32,175,7,12,61,79,74,516,409,40,2234,745,14,777,737,9,644,168,44,133,219,46,115,3,17,104,83,299,186,50,9,207,30,158,91,39,16,0,0,0,0,0,0,0,6,0,0,0,2,0,8,0,0,0,52,2,0,0,0,2,0,0,2,0,0,10,10,0,16,4,0,2,18,0,6,0,2,0,24,0,2,0,0,4,8,4,0,0,0,4,0,4,0,0,7,0,0,0,0,3,4,0,0,43,0,0,0,0,36,0,0,0,8,0,0,0,0,0,0,0,0,0,14,40,0,0,3,4,0,0,115,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,167,0,0,0,0,0,210,0,0,188,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,112,0,0,640,310,0,26,430,382,49,0,32,16,102,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,4,0,6,43,0,0,2,0,44,0,0,0,60,2,0,0,0,2,0,0,2,0,14,50,10,0,19,8,0,2,133,0,6,0,2,0,24,0,2,0,0,4,11,7,0,0,0,7,0,4,0,0
8/31/2003,257,8,46,124,62,3,570,8,165,397,12,35,70,1,555,41,30,24,697,132,68,15,47,152,7,11,72,38,77,362,421,23,1692,938,19,840,780,3,511,104,58,72,180,102,93,3,14,386,118,372,86,40,4,196,24,215,97,18,2,0,2,2,0,0,0,6,0,6,0,4,2,0,0,0,0,0,34,2,0,2,0,0,0,0,0,0,8,8,12,0,2,44,0,6,6,20,4,8,2,4,0,4,2,0,0,28,0,2,6,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,26,0,4,0,0,0,54,0,0,24,0,0,0,0,27,0,0,6,0,0,4,0,0,0,0,0,0,31,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,230,0,0,32,0,0,39,0,0,48,0,0,31,0,0,0,60,0,599,0,0,0,0,179,0,43,12,0,0,34,0,0,219,1116,0,16,464,47,0,0,191,11,243,0,0,0,0,146,43,0,148,0,0,0,0,0,0,0,6,0,2,2,0,0,0,6,0,32,0,8,2,0,0,54,0,0,58,2,0,2,0,27,0,0,6,0,8,12,12,0,2,44,0,6,37,20,4,22,2,11,0,4,2,0,0,28,0,2,6,0,0,12,0,4,0,0
9/30/2003,192,2,42,126,64,5,386,12,193,430,5,37,74,2,580,47,36,14,926,80,69,13,24,218,1,10,90,52,70,428,266,25,1700,1002,3,952,758,0,513,117,41,129,187,36,96,3,17,138,156,367,112,39,2,210,27,107,73,44,4,0,0,0,0,0,0,0,2,6,0,0,0,0,4,2,0,0,26,0,0,0,0,0,0,0,2,0,4,14,2,0,36,2,0,8,42,8,18,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,19,0,8,12,0,0,4,0,4,4,0,4,0,0,12,0,0,0,20,0,0,0,4,0,0,0,0,0,16,38,0,0,111,0,0,0,176,9,6,8,0,7,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,127,0,0,0,0,0,332,0,0,6,0,0,10,0,0,0,0,0,457,0,0,0,0,72,0,0,32,0,8,483,0,0,0,0,0,91,783,29,0,0,0,8,52,0,0,0,0,0,28,0,0,0,10,0,0,255,0,0,23,0,8,12,0,0,4,0,6,10,0,4,0,0,16,2,0,0,46,0,0,0,4,0,0,0,2,0,20,52,2,0,147,2,0,8,218,17,24,8,0,9,2,0,0,0,0,0,9,0,0,0,0,18,2,0,4,0
